"Date","State","Employed_Persons"
"Aug-2023","Western.Australia",1564.8
"Aug-2023","Tasmania",282.7
"Aug-2023","Northern.Territory",136.1
"Aug-2023","Australian.Capital.Territory",266
"Sep-2023","New.South.Wales",4377.8
"Sep-2023","Victoria",3643.7
"Sep-2023","Queensland",2840
"Sep-2023","South.Australia",950.1
"Sep-2023","Western.Australia",1560.1
"Sep-2023","Tasmania",286.3
"Sep-2023","Northern.Territory",136.4
"Sep-2023","Australian.Capital.Territory",265.1
"Oct-2023","New.South.Wales",4400.3
"Oct-2023","Victoria",3676.6
"Oct-2023","Queensland",2855.3
"Oct-2023","South.Australia",949
"Oct-2023","Western.Australia",1573.1
"Oct-2023","Tasmania",282.2
"Oct-2023","Northern.Territory",137.2
"Oct-2023","Australian.Capital.Territory",266.4
"Nov-2023","New.South.Wales",4459.1
"Nov-2023","Victoria",3683.9
"Nov-2023","Queensland",2892.3
"Nov-2023","South.Australia",952
"Nov-2023","Western.Australia",1592.5
"Nov-2023","Tasmania",285.9
"Nov-2023","Northern.Territory",137.7
"Nov-2023","Australian.Capital.Territory",266.9
"Dec-2023","New.South.Wales",4457.2
"Dec-2023","Victoria",3693.9
"Dec-2023","Queensland",2901.4
"Dec-2023","South.Australia",946.3
"Dec-2023","Western.Australia",1586.5
"Dec-2023","Tasmania",291.2
"Dec-2023","Northern.Territory",139.1
"Dec-2023","Australian.Capital.Territory",267.7
"Jan-2024","New.South.Wales",4318.4
"Jan-2024","Victoria",3621.6
"Jan-2024","Queensland",2839.2
"Jan-2024","South.Australia",918.9
"Jan-2024","Western.Australia",1551.6
"Jan-2024","Tasmania",278.3
"Jan-2024","Northern.Territory",136.8
"Jan-2024","Australian.Capital.Territory",256.7
"Feb-2024","New.South.Wales",4433.4
"Feb-2024","Victoria",3740.9
"Feb-2024","Queensland",2934.8
"Feb-2024","South.Australia",953.3
"Feb-2024","Western.Australia",1608.4
"Feb-2024","Tasmania",283.2
"Feb-2024","Northern.Territory",140.6
"Feb-2024","Australian.Capital.Territory",265.9
"Mar-2024","New.South.Wales",4430.9
"Mar-2024","Victoria",3723
"Mar-2024","Queensland",2905.4
"Mar-2024","South.Australia",943.3
"Mar-2024","Western.Australia",1607.2
"Mar-2024","Tasmania",285.2
"Mar-2024","Northern.Territory",140.6
"Mar-2024","Australian.Capital.Territory",266.7
"Apr-2024","New.South.Wales",4425.5
"Apr-2024","Victoria",3719
"Apr-2024","Queensland",2945.4
"Apr-2024","South.Australia",942.9
"Apr-2024","Western.Australia",1588.7
"Apr-2024","Tasmania",283.8
"Apr-2024","Northern.Territory",139.6
"Apr-2024","Australian.Capital.Territory",268.9
"May-2024","New.South.Wales",4470.5
"May-2024","Victoria",3763.7
"May-2024","Queensland",2963.2
"May-2024","South.Australia",938.6
"May-2024","Western.Australia",1624.3
"May-2024","Tasmania",286.6
"May-2024","Northern.Territory",139.2
"May-2024","Australian.Capital.Territory",272
"Jun-2024","New.South.Wales",4469.6
"Jun-2024","Victoria",3765.6
"Jun-2024","Queensland",2978.8
"Jun-2024","South.Australia",942.8
"Jun-2024","Western.Australia",1604.6
"Jun-2024","Tasmania",283.6
"Jun-2024","Northern.Territory",138.6
"Jun-2024","Australian.Capital.Territory",272.6
